	ca4a	ca4b	ca5a	ca5b	ca6a	ca6b	cb4a	cb4b	cb5a	cb5b	cb6a	cb6b	wa4a	wa4b	wa5a	wa5b	wa6a	wa6b	wb4a	wb4b	wb5a	wb5b	wb6a	wb6b
mle1-8_fa	0.0003159682451913583	0.00018104134984430444	0.00033870239349691406	0.00015952143569292123	0.0002944640753828033	0.000420035703034758	0.00015464913976416007	0.00022670596236681024	0.000351000351000351	0.00016747613465081226	0.00039439952672056785	0.0007264927696671971	0.0003267706886692264	0.00044494781975568326	0.0001917499580546967	0.0001438279817338463	0.0001837424665588711	0.000362440779765449	0.0002731792602305633	0.0003972122919149243	0.0003072559678562987	0.00028949425353906724	0.0001527689369828135	0.00019126401606617732
Blfdi19	0.00039496030648919787	0.0004707075095951915	0.00018816799638717447	7.976071784646061e-05	0.00014723203769140164	0.00010500892575868948	0.0004252851343514402	0.0006801178871004307	0.00021937521937521936	0.0003349522693016245	0.00029579964504042593	0.0002421642565557324	0.0005446178144487107	0.0004853976215516545	0.000287624937082045	0.0002516989680342311	0.0005512273996766133	0.0001294431356305175	0.000163907556138338	0.00018055104177951104	0.0001418104467029071	0.00020264597747734708	0.00022915340547422026	0.0002151720180744495
Latescibacteraceae	0.000750424582329476	0.00039829096965746975	3.76335992774349e-05	0.00015952143569292123	0.0007361601884570083	0.0007875669431901712	0.0003866228494104002	0.0002833824529585128	4.387504387504387e-05	8.373806732540613e-05	0.00016433313613356998	0.0005535183006988169	0.00016338534433461317	8.08996035919424e-05	4.793748951367417e-05	7.191399086692315e-05	0.00014699397324709687	0.0001294431356305175	0.00013658963011528165	0.00018055104177951104	0.0004963365634601749	0.0007816344845554816	2.5461489497135583e-05	2.390800200827217e-05
Tepidisphaerales_unclassified	0.00015798412259567914	0.00021724961981316532	0.00041396959205178377	0.000398803589232303	0.0005153121319199057	0.00021001785151737897	0.00015464913976416007	0.00034005894355021535	8.775008775008775e-05	0.00029308323563892143	0.00026293301781371196	0.00010378468138102817	0.0001633853443346132	0.00020224900897985602	0.000287624937082045	0.00035956995433461585	0.0004777304130530648	0.00041421803401765604	0.00013658963011528165	0.00010833062506770663	0.0002836208934058142	0.0005500390817242278	0.00022915340547422026	0.0002390800200827217
Nannocystaceae	0.00047395236778703746	0.0005069157795640525	3.76335992774349e-05	7.976071784646061e-05	0.00022084805653710247	0.00021001785151737897	0.0004252851343514402	0.0005667649059170256	8.775008775008775e-05	0.00016747613465081226	6.573325445342799e-05	6.918978758735211e-05	0.0003540015793916619	0.0003235984143677696	0.00014381246854102252	0.0001797849771673079	0.00029398794649419373	0.00038832940689155254	0.00021854340818445067	0.0003611020835590221	0.00037816119120775223	0.0005789885070781345	0.0001273074474856779	0.00011954001004136085
Cytophagaceae	3.9496030648919786e-05	7.241653993772178e-05	7.52671985548698e-05	0.00023928215353938184	0.0006625441696113074	0.00036753124015541323	0.00027063599458728013	0.00011335298118340512	0.00021937521937521936	0.0004186903366270306	0.00023006639058699798	0.00013837957517470422	0.00016338534433461317	0.0001617992071838848	9.587497902734834e-05	0.0002157419726007695	0.00036748493311774215	0.000310663525513242	0.00046440474239195755	0.00025277145849131544	0.0005436067123611439	0.0005789885070781345	0.0001527689369828135	0.00019126401606617732
Sphingobacteriales_unclassified	0.00023697618389351873	0.00010862480990658267	0.00011290079783230469	7.976071784646061e-05	0.0008833922261484098	0.0004725401659141027	0.00015464913976416007	0.0	0.000351000351000351	0.0001256071009881092	3.2866627226713995e-05	0.0002421642565557324	8.16926721673066e-05	0.00028314861257179846	0.00011984372378418543	0.0001797849771673079	0.00014699397324709687	0.00018122038988272452	0.00010927170409222532	0.00018055104177951104	0.0008035925313164738	0.0009553310366789219	0.0002800763844684914	0.00019126401606617732
mle1-27	0.00011848809194675935	0.00014483307987544355	0.00026343519494204424	0.00023928215353938184	0.0005889281507656066	0.0005250446287934474	7.732456988208004e-05	0.0002833824529585128	0.0001755001755001755	0.0003768213029643276	0.00032866627226713996	0.00034594893793676054	0.0001633853443346132	0.00020224900897985602	0.00014381246854102252	0.0002516989680342311	0.0003674849331177422	0.000258886271261035	0.00013658963011528165	0.0002527714584913155	0.0003072559678562987	0.0002605448281851605	0.0002800763844684914	0.00019126401606617732
Veillonellaceae	0.00015798412259567914	0.00021724961981316532	0.00018816799638717447	0.0003988035892323031	0.0007361601884570082	0.00036753124015541323	0.00011598685482312006	5.667649059170256e-05	4.387504387504387e-05	0.00016747613465081226	0.0005258660356274239	0.00024216425655573237	0.0	4.04498017959712e-05	7.190623427051125e-05	3.595699543346158e-05	0.0012127002792885493	0.0013203199834312793	0.0	3.611020835590221e-05	0.00011817537225242258	5.789885070781345e-05	5.0922978994271167e-05	0.00011954001004136085
Pla4_lineage_fa	0.00023697618389351873	0.00039829096965746975	0.0001505343971097396	0.00015952143569292123	0.00014723203769140164	0.00042003570303475793	0.00027063599458728013	0.0005100884153253231	8.775008775008775e-05	0.0002512142019762184	0.0004601327811739959	0.00013837957517470422	0.0003812324701140974	0.00040449801795971205	0.0001677812132978596	0.00028765596346769267	0.00018374246655887108	0.00028477489838713856	0.0003004971862536196	0.00014444083342360885	0.0003072559678562987	0.00014474712676953362	0.0001273074474856779	0.000143448012049633
Rhodanobacteraceae	7.899206129783957e-05	0.00010862480990658267	0.0003010687942194792	0.00023928215353938184	0.00014723203769140164	0.0001575133886380342	0.00015464913976416007	0.00011335298118340512	0.00026325026325026325	0.00029308323563892143	9.859988168014198e-05	0.00013837957517470422	8.16926721673066e-05	0.0001617992071838848	0.00033556242659571917	0.0006831829132357699	0.00014699397324709687	0.00010355450850441401	0.00010927170409222531	0.00010833062506770663	0.0006145119357125976	0.0006658367831398547	0.0004583068109484405	0.0005259760441819878
Vampirovibrionales_fa	7.899206129783957e-05	0.00021724961981316532	0.00018816799638717447	0.00015952143569292123	0.000809776207302709	0.0003150267772760685	0.00015464913976416007	0.00011335298118340512	0.00026325026325026325	0.00029308323563892143	9.859988168014198e-05	0.00017297446896838027	0.00021784712577948426	0.00028314861257179846	0.0003115936818388821	0.00028765596346769267	0.0006614728796119359	0.000414218034017656	0.0	0.00010833062506770663	0.0002599858189553297	0.0002605448281851605	0.0001782304264799491	0.00016735601405790516
Planctomycetes_unclassified	0.0006714325210316364	0.00043449923962633063	0.00018816799638717447	0.00023928215353938184	7.361601884570082e-05	0.00042003570303475793	0.0002319737096462401	0.00045341192473362043	0.00021937521937521936	0.00020934516831351533	9.859988168014198e-05	0.00013837957517470422	0.00029953979794679087	0.0001213494053879136	4.793748951367417e-05	0.00010787098630038473	0.00022049095987064529	0.00023299764413493152	0.00021854340818445067	0.00032499187520311984	0.0003072559678562987	0.00037634252960078743	0.0001782304264799491	0.00019126401606617732
Desulfuromonadales_unclassified	0.0006319364903827166	0.0002896661597508871	0.00022580159566460935	0.00015952143569292123	0.00014723203769140164	0.00010500892575868948	0.0007732456988208004	0.0005100884153253231	0.0004387504387504387	0.00020934516831351533	0.00039439952672056785	0.00048432851311146474	0.0	8.08996035919424e-05	0.0002157187028115338	0.0001438279817338463	0.0002204909598706453	0.00010355450850441401	0.0001912254821613943	3.611020835590221e-05	4.7270148900969035e-05	0.0001157977014156269	0.0002036919159770847	0.0002629880220909938
Verrucomicrobiae_unclassified	0.00011848809194675935	0.0	0.000338702393496914	0.00031904287138584246	0.0002944640753828033	0.00036753124015541323	0.00011598685482312006	0.0	0.0005703755703755704	0.0003768213029643276	0.00013146650890685598	0.00013837957517470422	0.00010892356288974213	0.0001213494053879136	0.0003834999161093933	0.00046744094063500056	0.00014699397324709687	0.00023299764413493152	0.0	0.00018055104177951104	0.0003308910423067832	0.00020264597747734708	0.0006110757479312541	0.00035862003012408257
Micropepsaceae	7.899206129783957e-05	7.241653993772178e-05	0.0001505343971097396	0.00031904287138584246	0.0003680800942285041	0.0002625223143967237	7.732456988208004e-05	0.0	0.0005703755703755704	0.0004605593702897337	0.00023006639058699796	0.00010378468138102817	0.00010892356288974213	0.0	0.00028762493708204504	0.0005393549315019237	0.00022049095987064529	0.0001294431356305175	5.463585204611266e-05	7.222041671180442e-05	0.0001418104467029071	0.00037634252960078743	0.00048376830044557617	0.000573792048198532
Lachnospiraceae	0.0002764722145424385	0.00014483307987544355	0.0001505343971097396	0.0002791625124626122	0.0004416961130742049	0.000630053554552137	0.0001933114247052001	0.00034005894355021535	0.0001755001755001755	0.0001256071009881092	0.00029579964504042593	0.00013837957517470422	0.00016338534433461317	8.08996035919424e-05	0.0004554061503799046	0.00039552694976807733	0.00029398794649419373	0.0004918839153959665	2.731792602305633e-05	0.00014444083342360885	0.0001418104467029071	0.00014474712676953362	5.0922978994271167e-05	2.390800200827217e-05
S-70_fa	0.0003554642758402781	0.0002896661597508871	3.76335992774349e-05	7.976071784646061e-05	0.0	0.00010500892575868948	0.00027063599458728013	0.00022670596236681024	0.00026325026325026325	0.00020934516831351533	6.573325445342799e-05	0.00024216425655573237	0.0001906162350570487	0.00044494781975568326	0.0001677812132978596	0.00032361295890115426	0.00029398794649419373	0.000258886271261035	0.00021854340818445065	0.00036110208355902203	0.0003072559678562987	0.00020264597747734708	0.00010184595798854233	0.00021517201807444948
Oligoflexaceae	0.0002764722145424385	0.000325874429719748	0.0001505343971097396	0.00015952143569292123	7.361601884570082e-05	0.0002625223143967237	0.0	0.0002833824529585128	0.0003071253071253071	0.00016747613465081226	0.00023006639058699798	0.00020756936276205632	0.00043569425155896846	0.0004044980179597121	0.0003834999161093933	0.0001797849771673079	7.349698662354843e-05	0.0002329976441349315	0.00010927170409222532	0.00014444083342360885	0.00018908059560387617	0.0001157977014156269	0.0001527689369828135	0.00016735601405790516
AKIW781	0.0002764722145424385	0.0004707075095951915	0.0	3.988035892323031e-05	0.00022084805653710247	0.00010500892575868948	0.0004252851343514402	0.0002833824529585128	0.0	8.373806732540613e-05	6.573325445342799e-05	0.00010378468138102817	0.0003540015793916619	0.00024269881077582724	0.0001677812132978596	0.00010787098630038473	0.00040423342642951636	0.00031066352551324206	0.00013658963011528165	0.0005055429169826309	9.454029780193807e-05	0.0	0.0002291534054742203	0.00016735601405790516
Vulgatibacteraceae	0.0002764722145424385	0.0005069157795640525	0.00011290079783230468	3.988035892323031e-05	0.00014723203769140164	0.00021001785151737897	0.00015464913976416007	0.00011335298118340512	4.387504387504387e-05	4.1869033662703066e-05	0.00036153289949385393	0.00034594893793676054	0.00013615445361217764	0.0003235984143677696	7.190623427051125e-05	0.0001438279817338463	3.674849331177422e-05	5.1777254252207005e-05	0.0004097688903458449	0.0006499837504062398	0.00011817537225242258	0.0002315954028312538	0.00010184595798854233	0.0
Cryptosporangiaceae	0.0002764722145424385	0.00036208269968860887	0.00011290079783230468	0.00015952143569292123	0.00022084805653710247	0.0001575133886380342	0.00034796056446936017	0.00022670596236681024	8.775008775008775e-05	0.0001256071009881092	0.00013146650890685598	0.00020756936276205632	0.00016338534433461317	0.00020224900897985602	9.587497902734834e-05	0.0	0.00047773041305306484	0.000414218034017656	0.00019122548216139433	0.00014444083342360885	0.00011817537225242258	0.00017369655212344035	0.0001273074474856779	9.563200803308868e-05
Bacteroidia_unclassified	0.0003554642758402781	0.00014483307987544355	0.00018816799638717447	0.00015952143569292123	7.361601884570082e-05	0.00021001785151737897	0.0002319737096462401	0.00022670596236681024	0.00021937521937521936	0.00020934516831351533	0.00016433313613356998	0.00017297446896838027	0.00010892356288974211	0.00020224900897985602	0.00014381246854102252	0.00035956995433461585	0.00040423342642951636	0.0002329976441349315	0.00010927170409222532	0.00014444083342360885	0.00011817537225242258	0.0001157977014156269	0.0001527689369828135	4.781600401654434e-05
P3OB-42	0.00019748015324459894	0.0002896661597508871	3.76335992774349e-05	0.00019940179461615153	0.00022084805653710247	0.0001575133886380342	0.00027063599458728013	0.00034005894355021535	0.00021937521937521936	8.373806732540613e-05	0.00013146650890685598	0.00013837957517470422	0.00021784712577948426	0.00028314861257179846	0.0001677812132978596	0.00032361295890115426	0.00022049095987064529	0.000155331762756621	8.195377806916898e-05	0.00010833062506770663	0.00018908059560387617	0.00014474712676953362	5.0922978994271167e-05	0.000143448012049633
Gracilibacteraceae	0.0002764722145424385	0.0002534578897820262	0.0001505343971097396	0.00011964107676969092	0.0006625441696113074	0.0005775490916727922	0.00011598685482312006	5.667649059170256e-05	0.0	0.0	3.2866627226713995e-05	0.00010378468138102817	0.0	4.04498017959712e-05	4.793748951367417e-05	3.595699543346158e-05	0.00044098191974129057	0.0004918839153959665	0.0	7.222041671180442e-05	0.0003545261167572678	0.00037634252960078743	0.0	0.0
BD2-11_terrestrial_group_fa	0.0005134483984359572	0.00043449923962633063	0.0	3.988035892323031e-05	0.0	5.250446287934474e-05	0.0006572588439976803	0.00034005894355021535	0.0	0.0001256071009881092	0.0	0.0	0.0002450780165019198	0.0004853976215516545	0.0	7.191399086692315e-05	7.349698662354843e-05	2.5888627126103502e-05	0.0003004971862536196	0.0004333225002708265	0.0001654455211533916	0.00017369655212344035	2.5461489497135583e-05	0.0
Babeliaceae	0.00015798412259567914	0.00018104134984430444	0.00011290079783230469	0.00015952143569292123	0.00022084805653710247	0.0001575133886380342	0.00011598685482312006	5.667649059170256e-05	0.00026325026325026325	0.0003768213029643276	0.00019719976336028398	0.0003805438317304366	0.0	8.08996035919424e-05	7.190623427051125e-05	0.00032361295890115426	7.349698662354843e-05	0.00010355450850441401	8.1953778069169e-05	3.611020835590221e-05	0.0003308910423067832	0.0002315954028312538	0.0002291534054742203	0.00016735601405790516
Sericytochromatia_fa	0.00011848809194675935	3.620826996886089e-05	0.0	0.0002791625124626122	0.00036808009422850414	0.0002625223143967237	0.00011598685482312006	5.667649059170256e-05	4.387504387504387e-05	0.00016747613465081226	6.573325445342799e-05	0.00027675915034940844	0.0003540015793916619	0.0001617992071838848	0.0001917499580546967	0.0001797849771673079	0.0006247243863001617	0.0002847748983871385	0.0	3.611020835590221e-05	0.00016544552115339164	0.00020264597747734708	2.5461489497135583e-05	7.17240060248165e-05
0319-7L14_fa	0.00023697618389351873	0.00010862480990658267	0.0	0.0	0.00022084805653710247	0.0	0.00015464913976416007	0.000510088415325323	0.0004826254826254826	0.0003768213029643276	3.2866627226713995e-05	6.918978758735211e-05	0.00013615445361217764	8.08996035919424e-05	0.0	0.0	7.349698662354843e-05	0.000258886271261035	0.0001912254821613943	0.00028888166684721764	0.0005199716379106593	0.00028949425353906724	0.0	0.0
Nocardiaceae	0.00023697618389351873	0.0005431240495329133	0.0	0.0	7.361601884570082e-05	0.0003150267772760685	0.00015464913976416007	0.00022670596236681024	0.00013162513162513163	0.00016747613465081226	0.0	0.0	0.00038123247011409746	0.0005662972251435969	0.00011984372378418543	0.0001797849771673079	0.00014699397324709687	2.5888627126103502e-05	0.00019122548216139433	0.00010833062506770663	0.0001418104467029071	0.0001157977014156269	7.638446849140675e-05	9.563200803308868e-05
CCM11a_fa	0.0003554642758402781	0.00047070750959519157	0.0	3.988035892323031e-05	0.0	0.0001575133886380342	0.00027063599458728013	0.0002833824529585128	4.387504387504387e-05	0.0	0.00016433313613356998	0.00013837957517470422	0.0004901560330038395	0.00036404821616374083	0.0	3.595699543346158e-05	7.349698662354843e-05	0.0	5.463585204611266e-05	0.00025277145849131544	0.0003308910423067832	0.0003473931042468807	5.0922978994271167e-05	2.390800200827217e-05
Promicromonosporaceae	0.0001974801532445989	0.00014483307987544355	0.0	0.0	0.0	0.0	0.0010052194084670405	0.0006801178871004307	0.0	0.0	0.0	0.0	0.0002723089072243553	8.08996035919424e-05	0.0003595311713525563	0.000503397936068462	7.349698662354843e-05	7.766588137831051e-05	0.00010927170409222531	0.00018055104177951104	4.7270148900969035e-05	5.789885070781345e-05	0.0	0.00011954001004136085
Peptostreptococcaceae	0.00015798412259567914	0.000325874429719748	0.0	0.0	0.00022084805653710247	0.0005775490916727922	0.00030929827952832015	0.0005667649059170256	0.0	4.1869033662703066e-05	0.00023006639058699798	0.00041513872552411264	5.4461781444871064e-05	4.04498017959712e-05	2.3968744756837084e-05	0.0	0.00011024547993532266	0.000310663525513242	0.00013658963011528165	0.00018055104177951104	0.0	0.0	0.0	4.781600401654434e-05
Armatimonadales_fa	3.9496030648919786e-05	3.620826996886089e-05	7.52671985548698e-05	0.00011964107676969092	0.00014723203769140164	0.0001575133886380342	3.866228494104002e-05	5.667649059170256e-05	0.0	0.00029308323563892143	6.573325445342799e-05	0.00024216425655573237	5.4461781444871064e-05	8.08996035919424e-05	0.0002157187028115338	0.00039552694976807744	0.0002572394531824195	0.00020710901700882802	0.00013658963011528165	0.00021666125013541324	2.3635074450484518e-05	0.0001157977014156269	0.0002546148949713558	0.00035862003012408257
Blastocatellia_(Subgroup_4)_unclassified	3.9496030648919786e-05	0.0002896661597508871	0.00022580159566460935	0.00011964107676969092	7.361601884570082e-05	0.00021001785151737897	0.0001933114247052001	0.00017002947177510768	0.00013162513162513163	0.00016747613465081226	0.00026293301781371196	0.00013837957517470422	0.0001633853443346132	0.0001617992071838848	0.00023968744756837088	0.0001438279817338463	0.00014699397324709687	7.766588137831051e-05	0.00013658963011528165	0.00018055104177951104	7.090522335145356e-05	5.789885070781345e-05	0.00010184595798854233	7.17240060248165e-05
Obscuribacterales_fa	0.00015798412259567914	0.00010862480990658267	0.00018816799638717447	0.00015952143569292123	7.361601884570082e-05	0.00021001785151737897	3.866228494104002e-05	0.0	0.0001755001755001755	8.373806732540613e-05	9.859988168014198e-05	6.918978758735211e-05	0.0002450780165019198	8.08996035919424e-05	0.0001677812132978596	0.0001438279817338463	0.0004777304130530648	0.000414218034017656	5.463585204611266e-05	3.611020835590221e-05	4.7270148900969035e-05	0.00020264597747734708	7.638446849140675e-05	0.0002629880220909938
Holosporaceae	0.00015798412259567914	0.00014483307987544355	0.0004516031913292187	0.0004785643070787636	7.361601884570082e-05	0.00010500892575868948	7.732456988208004e-05	0.0	4.387504387504387e-05	0.00029308323563892143	6.573325445342799e-05	0.00010378468138102817	0.00013615445361217764	8.08996035919424e-05	0.0001677812132978596	0.0002876559634676926	0.0	0.00015533176275662103	0.00010927170409222532	0.00014444083342360885	0.0002599858189553297	8.684827606172017e-05	7.638446849140675e-05	7.17240060248165e-05
Hymenobacteraceae	0.00011848809194675935	3.620826996886089e-05	7.52671985548698e-05	3.988035892323031e-05	0.00044169611307420494	0.00036753124015541323	3.866228494104002e-05	0.00017002947177510768	0.00026325026325026325	0.00020934516831351533	0.00013146650890685598	0.0	0.0001906162350570487	8.08996035919424e-05	7.190623427051125e-05	0.00010787098630038473	0.00014699397324709687	0.000155331762756621	8.1953778069169e-05	0.00010833062506770663	0.00016544552115339164	0.00017369655212344035	0.00020369191597708467	0.00019126401606617735
KD3-10	0.00015798412259567914	0.0	0.0	7.976071784646061e-05	0.00014723203769140164	5.250446287934474e-05	0.0001933114247052001	0.00017002947177510768	0.0001755001755001755	0.0001256071009881092	0.00013146650890685598	0.00013837957517470422	2.7230890722435532e-05	8.08996035919424e-05	0.0001677812132978596	0.0001797849771673079	0.00044098191974129057	0.0002847748983871385	5.463585204611266e-05	0.00010833062506770663	0.0003072559678562987	0.0002605448281851605	0.00010184595798854233	9.563200803308868e-05
Fibrobacteraceae	7.899206129783957e-05	0.00010862480990658267	3.76335992774349e-05	3.988035892323031e-05	7.361601884570082e-05	0.0003150267772760685	7.732456988208004e-05	0.00017002947177510768	0.0001755001755001755	0.0002512142019762184	6.573325445342799e-05	6.918978758735211e-05	0.00024507801650191976	0.00020224900897985602	7.190623427051125e-05	0.000431483945201539	7.349698662354843e-05	0.00020710901700882802	5.463585204611266e-05	0.00010833062506770663	9.454029780193807e-05	0.0003473931042468807	5.0922978994271167e-05	0.00011954001004136085
Chthoniobacterales_unclassified	0.0	0.0	0.00022580159566460935	0.00023928215353938184	0.00014723203769140164	0.0	7.732456988208004e-05	0.0	4.387504387504387e-05	0.00020934516831351533	3.2866627226713995e-05	6.918978758735211e-05	0.00016338534433461317	0.0001213494053879136	0.0003595311713525562	0.0002516989680342311	0.00029398794649419373	0.00010355450850441401	0.000163907556138338	3.611020835590221e-05	0.0003072559678562987	0.00014474712676953362	0.000305537873965627	0.000143448012049633
AKAU4049_fa	0.0003159682451913583	0.000325874429719748	0.0	0.0	0.00014723203769140164	0.0003150267772760685	0.00019331142470520006	0.0006801178871004307	0.0	0.0	0.00032866627226713996	0.00024216425655573237	0.0002723089072243553	0.0002831486125717984	0.0	0.0	0.0	0.0	0.00013658963011528165	0.00014444083342360885	0.0	2.8949425353906726e-05	0.0	0.0
Nitrosococcaceae	0.0002369761838935187	0.00010862480990658267	0.0	0.0	0.0011042402826855124	0.000630053554552137	0.00011598685482312006	0.0	4.387504387504387e-05	0.0	0.00016433313613356998	0.00027675915034940844	0.00010892356288974213	0.00012134940538791359	0.0	0.0	7.349698662354843e-05	7.766588137831051e-05	0.00013658963011528165	7.222041671180442e-05	2.3635074450484518e-05	0.0001157977014156269	0.0	0.0
MBNT15_fa	0.00011848809194675935	3.620826996886089e-05	0.00026343519494204424	0.00011964107676969092	0.00014723203769140164	0.0003150267772760685	7.732456988208004e-05	0.0	0.00026325026325026325	0.0001256071009881092	0.0004272661539472819	0.00017297446896838027	5.4461781444871064e-05	0.0	0.00014381246854102252	0.0002516989680342311	3.674849331177422e-05	0.00010355450850441401	8.1953778069169e-05	3.611020835590221e-05	0.0001418104467029071	0.00020264597747734708	0.0001527689369828135	7.17240060248165e-05
Peptococcaceae	0.00011848809194675935	3.620826996886089e-05	0.00037633599277434894	0.00023928215353938184	0.00014723203769140164	0.00021001785151737897	0.0001933114247052001	0.00017002947177510768	4.387504387504387e-05	4.1869033662703066e-05	9.859988168014198e-05	3.4594893793676056e-05	8.16926721673066e-05	4.04498017959712e-05	0.0	3.595699543346158e-05	0.000514478906364839	0.00051777254252207	5.463585204611266e-05	7.222041671180442e-05	4.7270148900969035e-05	8.684827606172017e-05	0.00010184595798854233	7.17240060248165e-05
Lineage_IIb_fa	0.0003159682451913583	0.00021724961981316534	0.00011290079783230469	0.0	0.00014723203769140164	0.00010500892575868948	0.00027063599458728013	0.00017002947177510768	4.387504387504387e-05	0.0001256071009881092	6.573325445342799e-05	3.4594893793676056e-05	0.0001633853443346132	0.00024269881077582724	2.3968744756837084e-05	0.0001797849771673079	0.00018374246655887108	5.1777254252207005e-05	0.00019122548216139433	7.222041671180442e-05	0.00016544552115339164	0.0002315954028312538	0.00010184595798854233	4.781600401654434e-05
R7C24_fa	0.0	0.00018104134984430444	0.00011290079783230468	0.00011964107676969092	7.361601884570082e-05	0.0	3.866228494104002e-05	0.00017002947177510768	0.0	0.0001256071009881092	3.2866627226713995e-05	3.4594893793676056e-05	0.00013615445361217764	0.00020224900897985602	0.0001677812132978596	0.000431483945201539	7.349698662354843e-05	0.00012944313563051753	0.00019122548216139433	0.00014444083342360885	0.00011817537225242258	8.684827606172017e-05	0.0002546148949713558	0.0003108040261075382
Parcubacteria_unclassified	3.9496030648919786e-05	0.0002896661597508871	7.52671985548698e-05	3.988035892323031e-05	0.00022084805653710247	0.00010500892575868948	0.00011598685482312006	5.667649059170256e-05	0.00021937521937521936	4.1869033662703066e-05	0.00019719976336028398	0.00027675915034940844	0.00010892356288974213	0.0001213494053879136	0.00014381246854102252	0.0	0.00011024547993532266	0.0001812203898827245	5.463585204611266e-05	3.611020835590221e-05	0.0002127156700543607	8.684827606172017e-05	0.0002036919159770847	7.17240060248165e-05
Cytophagales_unclassified	0.0	0.00010862480990658267	0.0	0.00011964107676969092	0.0	0.00010500892575868948	0.0	0.0	0.00021937521937521936	8.373806732540613e-05	0.0	6.918978758735211e-05	2.7230890722435532e-05	8.08996035919424e-05	9.587497902734834e-05	0.00010787098630038474	0.0002572394531824195	0.0001294431356305175	5.463585204611266e-05	0.00010833062506770663	4.7270148900969035e-05	0.00017369655212344035	0.0007129217059197964	0.0005020680421737155
Desulfuromonadales_family	0.0015403451953078715	0.0009052067492215222	0.0	0.0	0.0	0.0	0.00015464913976416007	0.00017002947177510768	0.0	0.0	0.0	0.0	8.169267216730659e-05	8.08996035919424e-05	0.0	0.0	0.0	0.0	0.0	3.611020835590221e-05	0.0	0.0	0.0	0.0
Sphingobacteriaceae	7.899206129783957e-05	3.620826996886089e-05	0.00011290079783230469	0.00015952143569292123	0.0	5.250446287934474e-05	7.732456988208004e-05	0.0	0.00013162513162513163	0.0001256071009881092	3.2866627226713995e-05	0.00010378468138102817	0.00013615445361217767	0.0001617992071838848	7.190623427051125e-05	0.0002516989680342311	3.674849331177422e-05	5.1777254252207005e-05	0.0	0.0	0.00016544552115339164	0.00020264597747734708	0.0003564608529598982	0.0006216080522150764
Nakamurellaceae	0.00011848809194675935	0.0	0.0	3.988035892323031e-05	0.00022084805653710247	0.00010500892575868948	0.00011598685482312004	0.0	8.775008775008775e-05	4.1869033662703066e-05	0.00016433313613356998	0.0003805438317304366	0.00010892356288974213	4.04498017959712e-05	4.793748951367417e-05	0.0	3.674849331177422e-05	0.0	0.0005736764464841829	0.0005777633336944354	4.7270148900969035e-05	2.8949425353906726e-05	0.0001273074474856779	0.0
Firmicutes_unclassified	0.00011848809194675935	3.620826996886089e-05	0.00018816799638717447	3.988035892323031e-05	0.00014723203769140164	0.0001575133886380342	0.00015464913976416007	5.667649059170256e-05	8.775008775008775e-05	0.0002512142019762184	9.859988168014198e-05	0.00013837957517470422	2.7230890722435532e-05	0.0	0.00011984372378418543	0.00010787098630038473	0.00040423342642951636	0.000258886271261035	5.463585204611266e-05	3.611020835590221e-05	0.00011817537225242258	0.0001157977014156269	7.638446849140675e-05	2.390800200827217e-05
AT-s3-28_fa	0.00019748015324459894	0.00014483307987544355	7.52671985548698e-05	7.976071784646061e-05	0.00022084805653710247	5.250446287934474e-05	3.866228494104002e-05	0.00011335298118340512	0.00013162513162513163	8.373806732540613e-05	6.573325445342799e-05	0.00020756936276205632	0.00010892356288974211	0.0001213494053879136	0.00011984372378418542	0.0001797849771673079	0.00011024547993532266	7.766588137831051e-05	8.1953778069169e-05	7.222041671180442e-05	0.00018908059560387617	0.0002315954028312538	5.0922978994271167e-05	2.390800200827217e-05
AD3_fa	0.0	0.0	0.00011290079783230469	0.00015952143569292123	7.361601884570082e-05	5.250446287934474e-05	0.0	0.0	8.775008775008775e-05	0.0001256071009881092	0.0	0.0	0.0	0.0	0.0007190623427051126	0.0005753119269353852	3.674849331177422e-05	7.766588137831051e-05	0.0	0.0	7.090522335145356e-05	0.0001157977014156269	0.0002546148949713558	0.00028689602409926607
env.OPS_17	0.0	7.241653993772178e-05	0.00011290079783230469	0.00019940179461615153	0.0	0.0001575133886380342	0.00030929827952832015	0.00011335298118340512	8.775008775008775e-05	8.373806732540613e-05	9.859988168014198e-05	3.4594893793676056e-05	0.00021784712577948426	0.00028314861257179846	7.190623427051125e-05	0.00010787098630038473	0.00033073643980596794	0.0001294431356305175	8.1953778069169e-05	0.0	7.090522335145356e-05	5.789885070781345e-05	0.00010184595798854233	0.0
SJA-28_fa	0.00011848809194675935	0.00018104134984430444	7.52671985548698e-05	7.976071784646061e-05	7.361601884570082e-05	0.0001575133886380342	0.00011598685482312006	0.00011335298118340512	0.00013162513162513163	0.00016747613465081226	3.2866627226713995e-05	0.0002421642565557324	0.00010892356288974213	0.0001213494053879136	0.0	3.595699543346158e-05	0.00014699397324709687	2.5888627126103502e-05	0.00013658963011528165	0.0	0.0002363507445048452	0.00017369655212344035	2.5461489497135583e-05	0.0001673560140579052
