	S1S202009a	S1S202009b	S1U202009a	S1U202009b	S2S202009a	S2S202009b	S2U202009a	S2U202009b	S3S202009a	S3S202009b	S3U202009a	S3U202009b	S4S202009a	S4S202009b	S4U202009a	S4U202009b	S5S202009a	S5S202009b	S5U202009a	S5U202009b	S6S202009a	S6S202009b	S6U202009a	S6U202009b	S7S202009a	S7S202009b	S7U202009a	S7U202009b	S8S202009a	S8S202009b	S8U202009a	S8U202009b	soils1202009a	soils1202009b	soils2202009a	soils2202009b	soils3202009a	soils3202009b	soils4202009a	soils4202009b	soils5202009a	soils5202009b	soils6202009a	soils6202009b	soils7202009a	soils7202009b	soils8202009a	soils8202009b
Angustibacter	0.0	0.0	0.00046533271288971617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.785641582411617e-05	0.00011397743246837126	0.0002803083391730904	0.0001711937913718329	0.00021650828614864706	0.00018009335650210029	0.00031435666907673446	0.00021359407632428327	6.59043727551323e-05	0.00010641127959563714	0.00022298201278430206	0.00014623548090582434	4.326007959854646e-05	0.00019046812833319225	0.00023953052018044633	0.0002758487521292076
Fodinicurvataceae_genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003178639542275906	0.0	0.00199203187250996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006864360241625481	0.0	0.0	0.0	0.0	3.799247748945709e-05	0.0	0.0	1.88268074911867e-05	4.8673880135702774e-06	3.143566690767345e-05	0.0	0.0	0.00010641127959563714	0.0	0.0	4.326007959854646e-05	0.0	3.992175336340772e-05	2.7584875212920755e-05
Xylanimonas	0.0	0.0	0.0	0.0	0.0	0.0002826455624646693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011397743246837126	0.0	5.7064597123944306e-05	4.706701872796675e-06	0.0	9.430700072302033e-05	0.0	0.0	0.0	7.432733759476735e-05	0.0	0.0013626925073542135	0.0010793193938880895	0.00011976526009022317	0.00011723571965491322
Gammaproteobacteria_ge	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013542795232936077	0.0002870264064293915	0.0	0.0003912363067292645	0.0	0.0	0.0	0.001443001443001443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003489183531053733	0.0	0.00013404825737265417	6.785641582411617e-05	0.0	0.0	0.0	7.53072299647468e-05	3.4071716094991945e-05	3.143566690767345e-05	0.0	3.295218637756615e-05	5.320563979781857e-05	0.0	4.178156597309267e-05	6.489011939781969e-05	8.465250148141877e-05	0.0	6.89621880323019e-05
Bacteroidota_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0002541942043721403	0.0001589319771137953	0.0	0.0	0.00013542795232936077	0.0	0.0	0.000782472613458529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000781657113079729	0.0	0.0	0.0	0.0	0.0	0.0002134016218523261	0.0	0.0	0.00019880715705765408	0.0	0.0	0.00011397743246837128	0.0	0.0	2.8240211236780055e-05	6.32760441764136e-05	6.28713338153469e-05	4.746535029428517e-05	3.295218637756615e-05	0.0	0.0	4.178156597309267e-05	8.652015919709292e-05	6.348937611106407e-05	0.0001596870134536309	4.137731281938113e-05
NS11-12_marine_group_ge	0.0	0.0	0.0	0.0	0.0006061942025790808	9.42151874882231e-05	0.0	0.0001589319771137953	0.0012414649286157666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003489183531053733	0.0	0.0	0.0	3.799247748945709e-05	0.0001401541695865452	0.0	1.88268074911867e-05	1.946955205428111e-05	0.0001257426676306938	4.746535029428517e-05	3.295218637756615e-05	0.0	7.432733759476735e-05	4.178156597309267e-05	0.00012978023879563937	0.00010581562685177347	0.0	2.7584875212920755e-05
Blastocatellia_unclassified	0.0	0.0	0.0	0.0	5.510856387082553e-05	4.710759374411155e-05	0.0	0.0	0.0006207324643078833	0.0	0.00013542795232936077	0.0002870264064293915	0.0	0.0	0.0	0.00017618040873854828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033928207912058085	0.0	4.67180565288484e-05	0.00034238758274366586	0.00011296084494712024	8.274559623069472e-05	0.00015717833453836723	9.493070058857034e-05	6.59043727551323e-05	0.0001596169193934557	0.0	0.00014623548090582434	8.652015919709292e-05	6.348937611106407e-05	0.00011976526009022317	9.654706324522261e-05
Caryophanon	0.0008347245409015025	0.0	0.0	0.0	0.00044086851096660423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006414368184733803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011397743246837126	0.0	0.00011412919424788861	0.00016473456554788363	0.00015088902842067862	3.143566690767345e-05	4.746535029428517e-05	6.59043727551323e-05	0.0001596169193934557	0.0	0.000125344697919278	0.00019467035819345908	2.1163125370354693e-05	7.984350672681544e-05	1.3792437606460377e-05
Candidatus_Obscuribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0002541942043721403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002886002886002886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8673880135702774e-06	0.0	0.0	3.295218637756615e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dinghuibacter	0.0	0.0012285012285012285	0.0	0.0	0.00011021712774165106	9.42151874882231e-05	0.0	0.0001589319771137953	0.0	0.0	0.0	0.0	0.0	0.0003912363067292645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004268032437046522	0.0	0.0	0.00019880715705765408	0.0	6.785641582411617e-05	3.799247748945709e-05	4.67180565288484e-05	0.0	0.0	4.8673880135702774e-06	0.0	0.0	6.59043727551323e-05	0.0	0.0	2.0890782986546335e-05	4.326007959854646e-05	2.1163125370354693e-05	0.00011976526009022317	9.654706324522264e-05
Cellvibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003178639542275906	0.0	0.0	0.00013542795232936077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009940357852882703	0.00040214477211796245	0.0	0.0	0.0	0.00022825838849577722	1.4120105618390026e-05	9.734776027140555e-06	0.0	0.0	9.885655913269845e-05	0.00010641127959563714	0.0	4.178156597309267e-05	0.00030282055718982523	0.00033861000592567514	0.0	9.654706324522264e-05
Aureimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0005083884087442806	0.0001589319771137953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038819875776397513	0.0	0.0	0.0	0.0	0.0	0.0	3.799247748945709e-05	9.34361130576968e-05	5.7064597123944306e-05	9.41340374559335e-06	9.734776027140555e-06	0.0	0.0	0.0004613306092859261	0.00042564511838254855	0.0	0.0	0.0005407509949818308	0.00035977313129602985	0.0	3.448109401615095e-05
Gracilibacteria_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001589319771137953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020429009193054137	0.0	0.0	0.0008237232289950577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.706701872796675e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3792437606460377e-05
IMCC26207	0.0	0.0	0.0	0.0	0.00022043425548330211	4.710759374411155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002002002002002002	0.0	0.0	0.0	0.0001372872048325096	0.0	0.0	0.00013404825737265417	0.0	3.799247748945709e-05	0.0	5.7064597123944306e-05	1.4120105618390026e-05	9.734776027140555e-06	0.0	0.0	9.885655913269845e-05	5.320563979781857e-05	0.0	0.0	8.652015919709292e-05	0.0	3.992175336340772e-05	8.275462563876226e-05
Fluviicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001589319771137953	0.0	0.0	0.0	0.0002870264064293915	0.0	0.0	0.0	0.0	0.0	0.0	0.0012953367875647669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002134016218523261	0.0	0.0003489183531053733	0.0	0.00013404825737265417	0.0	3.799247748945709e-05	4.67180565288484e-05	0.0	9.41340374559335e-06	3.893910410856222e-05	0.0	0.0	3.295218637756615e-05	5.320563979781857e-05	7.432733759476735e-05	4.178156597309267e-05	8.652015919709292e-05	2.1163125370354693e-05	3.992175336340772e-05	6.89621880323019e-05
S-70_ge	0.0	0.0	0.0	0.0	5.510856387082553e-05	0.0	0.0002541942043721403	0.0	0.0	0.0	0.00040628385698808235	0.0	0.0	0.0	0.0	0.0	0.0	0.001443001443001443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019880715705765408	0.0	6.785641582411617e-05	0.00011397743246837128	4.67180565288484e-05	0.0	5.1773720600763434e-05	3.4071716094991945e-05	0.0	0.0	0.0	0.0	0.0	2.0890782986546335e-05	8.652015919709292e-05	4.2326250740709385e-05	0.00011976526009022317	4.137731281938113e-05
Sandaracinus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013542795232936077	0.0	0.0	0.0	0.0006414368184733803	0.00035236081747709656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001372872048325096	0.0	0.00019880715705765408	0.00013404825737265417	0.00013571283164823234	3.799247748945709e-05	9.34361130576968e-05	5.7064597123944306e-05	1.4120105618390026e-05	7.301082020355417e-05	0.00015717833453836723	9.493070058857034e-05	6.59043727551323e-05	0.0	0.00022298201278430203	2.0890782986546335e-05	8.652015919709292e-05	6.348937611106407e-05	7.984350672681544e-05	0.00015171681367106416
Woesearchaeales_ge	0.0	0.0	0.0	0.0	0.0	9.42151874882231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009237875288683603	0.0013175230566534915	0.0	0.0	0.0	0.0004268032437046522	0.0	0.0	0.0	0.0	6.785641582411617e-05	3.799247748945709e-05	4.67180565288484e-05	0.0	1.88268074911867e-05	9.734776027140555e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.896218803230189e-06
Sediminibacterium	0.0	0.0	0.0	0.0	0.0	0.00023553796872055775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002002002002002002	0.0	0.0	0.0	0.0	0.0	0.00019880715705765408	0.0	0.0	0.0	0.0	0.0	4.706701872796675e-06	0.0	3.143566690767345e-05	0.0	0.0	0.00010641127959563714	0.0	0.0	4.326007959854646e-05	4.2326250740709385e-05	0.0001596870134536309	8.965084444199246e-05
Lawsonella	0.0	0.0	0.0	0.0	0.0	0.00032975315620878084	0.0	0.0	0.0	0.0	0.00013542795232936077	0.0	0.0	0.0003912363067292645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002002002002002002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_sensu_stricto_8	0.0	0.0	0.0	0.0	0.0	0.0001884303749764462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006414368184733803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013571283164823234	7.598495497891418e-05	0.0001401541695865452	0.0001711937913718329	0.0001317876524383069	0.00012655208835282722	0.0002514853352613876	0.00037972280235428136	3.295218637756615e-05	0.0001596169193934557	7.432733759476735e-05	6.2672348959639e-05	0.0001514102785949126	8.465250148141877e-05	0.0	4.827353162261133e-05
Flavihumibacter	0.0	0.0	0.0	0.0	0.0003306513832249532	9.42151874882231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012953367875647669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038819875776397513	0.0002134016218523261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.706701872796675e-06	1.946955205428111e-05	0.0	0.0	3.295218637756615e-05	0.00010641127959563714	0.0	0.0	0.00017304031839418584	6.348937611106409e-05	3.992175336340772e-05	8.965084444199246e-05
Streptococcus	0.0	0.0	0.0	0.0	0.00011021712774165106	0.0	0.0	0.0001589319771137953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005211047420531526	0.0	0.0013175230566534915	0.0	0.0	0.0	0.0	0.0	0.0006978367062107466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitrobacter	0.0	0.0	0.0	0.0	0.0001653256916124766	9.42151874882231e-05	0.0	0.0001589319771137953	0.0	0.0	0.00013542795232936077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003489183531053733	0.0	0.00013404825737265417	0.0	0.0	0.0	0.0001711937913718329	0.00016002786367508688	0.00011681731232568669	0.00015717833453836723	0.00026105942661856844	3.295218637756615e-05	0.00031923383878691144	0.0	8.356313194618534e-05	4.326007959854646e-05	6.348937611106407e-05	7.984350672681544e-05	0.0002551600957195171
Filimonas	0.0	0.0	0.0	0.0	0.00022043425548330211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017618040873854828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013175230566534915	0.0	0.0	0.00019409937888198756	0.0	0.0	0.0	0.0	0.0	0.00013571283164823234	0.0	0.0	0.0	9.41340374559335e-06	0.0	0.0	2.3732675147142585e-05	3.295218637756615e-05	0.0	0.0	0.00010445391493273167	0.0002163003979927323	0.00027512062981461106	3.992175336340772e-05	2.7584875212920755e-05
Terrisporobacter	0.0	0.002457002457002457	0.0	0.0	0.0	4.710759374411155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015196990995782836	0.0	0.0	9.41340374559335e-06	0.0	0.0	2.3732675147142585e-05	3.295218637756615e-05	0.0	0.0	0.0	0.0	2.1163125370354693e-05	0.0	0.0
Cellulosilyticum	0.0	0.0012285012285012285	0.0	0.0	0.0005510856387082552	0.00023553796872055775	0.0	0.0	0.0006207324643078833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8673880135702774e-06	0.0	2.3732675147142585e-05	0.0	0.0	7.432733759476735e-05	0.0	0.0	0.0	0.0	0.0
Vulgatibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0005083884087442806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013571283164823234	0.0003419322974051138	0.0003270263957019388	0.0001711937913718329	0.00010825414307432354	0.0001119499243121164	3.143566690767345e-05	7.119802544142775e-05	9.885655913269845e-05	0.00010641127959563714	0.0001486546751895347	0.00018801704687891702	8.652015919709292e-05	0.00016930500296283754	3.992175336340772e-05	8.965084444199243e-05
Occallatibacter	0.0	0.0	0.0	0.0	0.0	0.0007066139061616733	0.0	0.0001589319771137953	0.0	0.0	0.0	0.0	0.0	0.0	0.0006414368184733803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004268032437046522	0.0	0.0	0.0	0.0	0.00013571283164823234	0.0	9.34361130576968e-05	0.00011412919424788861	3.2946913109576726e-05	2.4336940067851388e-05	0.00015717833453836723	0.00011866337573571293	0.0	0.0	0.0	2.0890782986546335e-05	6.489011939781969e-05	0.0	0.0	2.0688656409690565e-05
Methylotenera	0.0	0.0	0.0	0.0	0.00011021712774165106	0.0	0.0	0.0	0.0	0.00199203187250996	0.00013542795232936077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67180565288484e-05	0.0	9.41340374559335e-06	1.4602164040710833e-05	0.0	2.3732675147142585e-05	6.59043727551323e-05	5.320563979781857e-05	0.0	2.0890782986546335e-05	2.163003979927323e-05	0.00012697875222212818	3.992175336340772e-05	1.3792437606460377e-05
Prosthecobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046189376443418013	0.0	0.0	0.0	0.00019409937888198756	0.0006402048655569782	0.0	0.0	0.0	0.00026809651474530834	0.0	0.0	0.0001401541695865452	5.7064597123944306e-05	0.0	1.4602164040710831e-05	3.143566690767345e-05	0.0	0.0	5.320563979781857e-05	0.0002973093503790694	0.00010445391493273168	0.00015141027859491262	4.2326250740709385e-05	7.984350672681544e-05	8.275462563876227e-05
S-BQ2-57_soil_group_ge	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003912363067292645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046189376443418013	0.0	0.0	0.0	0.0	0.0	0.00041186161449752884	0.0	0.0	0.0	6.785641582411617e-05	7.598495497891418e-05	4.67180565288484e-05	5.7064597123944306e-05	8.472063371034016e-05	8.274559623069473e-05	3.143566690767345e-05	0.0	6.59043727551323e-05	0.00010641127959563714	0.0002973093503790694	0.00010445391493273168	0.00010815019899636615	4.2326250740709385e-05	0.00011976526009022317	6.20659692290717e-05
Armatimonas	0.0	0.0	0.0	0.0	0.0005510856387082552	0.0	0.0	0.0001589319771137953	0.0	0.0	0.0	0.0	0.0	0.000782472613458529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046189376443418013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019880715705765408	0.00013404825737265417	0.0	3.799247748945709e-05	0.0	0.0	1.88268074911867e-05	4.8673880135702774e-06	0.0	2.3732675147142585e-05	0.0	0.00010641127959563714	7.432733759476735e-05	2.0890782986546335e-05	2.163003979927323e-05	0.0	0.0	6.896218803230189e-06
Myxococcota_unclassified	0.0	0.0	0.0	0.0	0.0001653256916124766	0.0	0.0	0.0	0.0	0.0	0.00013542795232936077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026809651474530834	6.785641582411617e-05	0.00018996238744728544	9.34361130576968e-05	0.0001711937913718329	0.0001459077580566969	0.00013141947636639752	0.00018861400144604067	0.00011866337573571293	0.0001318087455102646	5.320563979781857e-05	0.00022298201278430203	6.2672348959639e-05	0.00012978023879563937	4.2326250740709385e-05	7.984350672681544e-05	0.00017930168888398497
Alcaligenaceae_ge	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003908285565398645	0.0	0.0	0.0	0.0	0.0	0.0	0.00041186161449752884	0.0	0.0	0.00013404825737265417	0.0	0.0	0.0001401541695865452	0.0	4.706701872796675e-06	9.734776027140555e-06	0.0006601490050611423	0.00023732675147142586	6.59043727551323e-05	5.320563979781857e-05	0.0	6.2672348959639e-05	8.652015919709292e-05	0.00019046812833319225	3.992175336340772e-05	8.965084444199246e-05
Phycisphaerae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001589319771137953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012953367875647669	0.0	0.0	0.0	0.00046189376443418013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.799247748945709e-05	0.0	5.7064597123944306e-05	3.2946913109576726e-05	5.8408656162843326e-05	9.430700072302033e-05	0.0	6.59043727551323e-05	0.00010641127959563714	0.0	2.0890782986546335e-05	6.489011939781969e-05	6.348937611106407e-05	0.0	4.137731281938113e-05
Muribaculaceae_ge	0.0	0.0	0.0	0.0	0.0002755428193541276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022624434389140274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1163125370354693e-05	0.0	0.0
Cytophagales_genus	0.0	0.0	0.0	0.0	0.0002755428193541276	9.42151874882231e-05	0.0	0.0001589319771137953	0.0	0.0	0.00013542795232936077	0.0	0.0	0.0	0.0	0.00017618040873854828	0.0	0.0	0.0	0.0	0.0	0.0	0.00046189376443418013	0.0	0.0	0.0	0.0	0.0004268032437046522	0.0	0.0	0.0	0.0	0.0	3.799247748945709e-05	4.67180565288484e-05	0.00011412919424788861	1.88268074911867e-05	2.9204328081421666e-05	0.0	7.119802544142775e-05	0.0	0.0	0.0	6.2672348959639e-05	0.00012978023879563937	0.00014814187759248286	7.984350672681544e-05	7.585840683553206e-05
Gaiellales_ge	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001443001443001443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001372872048325096	0.0	0.0	0.0	0.0	3.799247748945709e-05	0.0	5.7064597123944306e-05	7.060052809195014e-05	6.32760441764136e-05	3.143566690767345e-05	7.119802544142775e-05	0.0001318087455102646	0.00010641127959563714	0.0	4.178156597309267e-05	4.326007959854646e-05	2.1163125370354693e-05	0.00011976526009022317	0.00012413193845814334
Enhydrobacter	0.0	0.0	0.0009306654257794323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013542795232936077	0.0	0.0	0.0011737089201877935	0.0	0.0	0.0	0.0	0.0	0.0	0.0002585983966899405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingorhabdus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012953367875647669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019409937888198756	0.0	0.0	0.0	0.0005964214711729623	0.00040214477211796245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.896218803230189e-06
Micavibrionales_unclassified	0.0008347245409015025	0.0	0.0	0.0	0.0	0.0	0.0	0.0003178639542275906	0.0	0.0	0.0	0.0	0.0	0.000782472613458529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002134016218523261	0.0	0.0	0.0	0.0	0.0	7.598495497891418e-05	0.0	0.0	0.0	1.4602164040710831e-05	3.143566690767345e-05	0.0	0.0	0.0	0.0	8.356313194618534e-05	2.163003979927323e-05	2.1163125370354693e-05	3.992175336340772e-05	4.137731281938113e-05
Sporichthya	0.0	0.0	0.0	0.0	0.0001653256916124766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003912363067292645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002605523710265763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040214477211796245	6.785641582411617e-05	7.598495497891418e-05	9.34361130576968e-05	0.0	7.060052809195013e-05	8.274559623069472e-05	0.0001257426676306938	0.0001423960508828555	6.59043727551323e-05	5.320563979781857e-05	0.0	0.00020890782986546336	0.00012978023879563937	4.2326250740709385e-05	0.0	6.89621880323019e-05
Pedosphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003908285565398645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002035692474723485	0.00022795486493674256	9.34361130576968e-05	0.00011412919424788861	0.00012237424869271355	0.00010221514828497583	3.143566690767345e-05	0.0001661287260299981	0.0001318087455102646	0.0001596169193934557	7.432733759476735e-05	6.2672348959639e-05	0.00019467035819345906	0.00012697875222212815	0.0001596870134536309	7.585840683553208e-05
Myxococcales_unclassified	0.0	0.0	0.0	0.0	0.00011021712774165106	0.0	0.0	0.0	0.0	0.0	0.0	0.000574052812858783	0.0	0.0003912363067292645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019880715705765408	0.0	0.0	3.799247748945709e-05	4.67180565288484e-05	0.00011412919424788861	7.060052809195014e-05	6.814343218998389e-05	0.0	4.746535029428517e-05	6.59043727551323e-05	5.320563979781857e-05	7.432733759476735e-05	0.00014623548090582434	4.326007959854646e-05	8.465250148141877e-05	0.00019960876681703862	0.0001034432820484528
Magnetospiraceae_genus	0.001669449081803005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013027618551328816	0.0	0.0	0.0	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.41340374559335e-06	1.4602164040710833e-05	0.0	0.0	0.0	0.0	0.0	2.0890782986546335e-05	2.163003979927323e-05	0.0	0.0	1.3792437606460377e-05
CCM11a_ge	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00199203187250996	0.00013542795232936077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.785641582411617e-05	7.598495497891418e-05	0.0	0.0	1.4120105618390026e-05	1.946955205428111e-05	3.143566690767345e-05	0.0	0.0	0.0	0.0	0.0	2.163003979927323e-05	2.1163125370354693e-05	0.0	4.827353162261133e-05
