	S1S202009a	S1S202009b	S1U202009a	S1U202009b	S2S202009a	S2S202009b	S2U202009a	S2U202009b	S3S202009a	S3S202009b	S3U202009a	S3U202009b	S4S202009a	S4S202009b	S4U202009a	S4U202009b	S5S202009a	S5S202009b	S5U202009a	S5U202009b	S6S202009a	S6S202009b	S6U202009a	S6U202009b	S7S202009a	S7S202009b	S7U202009a	S7U202009b	S8S202009a	S8S202009b	S8U202009a	S8U202009b	soils1202009a	soils1202009b	soils2202009a	soils2202009b	soils3202009a	soils3202009b	soils4202009a	soils4202009b	soils5202009a	soils5202009b	soils6202009a	soils6202009b	soils7202009a	soils7202009b	soils8202009a	soils8202009b
Thermoleophilia_family	0.0	0.0	0.0	0.0	0.0	0.0	0.0002541942043721403	0.0	0.0	0.0	0.00013542795232936077	0.000574052812858783	0.0	0.0003912363067292645	0.0	0.0	0.0	0.0	0.0	0.0	0.000517196793379881	0.0	0.0	0.0	0.0	0.0	0.00019409937888198756	0.0004268032437046522	0.0	0.00209351011863224	0.00039761431411530816	0.0004021447721179625	0.0014928411481305564	0.001671669009536113	0.0017285680915673906	0.0018831317050901624	0.0014308373693301877	0.0014991555081796447	0.0010373770079532237	0.0011629010822099871	0.000922661218571852	0.0017557861133280126	0.0009662553887319756	0.0013579008941255108	0.0010815019899636615	0.0011639718953695085	0.001037965587448601	0.0011516685401394425
Acidimicrobiia_family	0.0	0.0	0.0018613308515588647	0.0	0.0003857599470957787	0.00032975315620878084	0.0002541942043721403	0.0001589319771137953	0.0	0.0	0.0006771397616468039	0.0	0.0	0.0011737089201877935	0.0	0.0010570824524312897	0.0	0.0	0.0012953367875647669	0.0022624434389140274	0.0002585983966899405	0.0003908285565398645	0.0009237875288683603	0.0013175230566534915	0.002002002002002002	0.0	0.00019409937888198756	0.0012804097311139566	0.00041186161449752884	0.0	0.0005964214711729623	0.0010723860589812331	0.0004749949107688132	0.0003799247748945709	0.0005606166783461808	0.0007418397626112759	0.00028240211236780057	0.0003504519369770599	0.0005972776712457956	0.0004983861780899941	0.0005931393547961906	0.0004256451183825486	0.0008176007135424409	0.0003969248767443804	0.00025956047759127874	0.0007195462625920595	0.0005589045470877082	0.000510320191439034
Elsterales_unclassified	0.0	0.0	0.00046533271288971617	0.0	0.00011021712774165106	4.710759374411155e-05	0.0005083884087442806	0.0006357279084551812	0.0	0.0	0.00027085590465872155	0.0	0.0136986301369863	0.0	0.0006414368184733803	0.00035236081747709656	0.0	0.0	0.0012953367875647669	0.0	0.0	0.0003908285565398645	0.00046189376443418013	0.0013175230566534915	0.0	0.0	0.00019409937888198756	0.0	0.0	0.0	0.00019880715705765408	0.00013404825737265417	0.0002035692474723485	0.00026594734242619964	0.0005138986218173324	0.00034238758274366586	0.0003012289198589872	0.00026770634074636525	0.0004086636697997549	0.0005695842035314219	0.0001977131182653969	0.00021282255919127428	0.0004459640255686041	0.00037603409375783404	0.00019467035819345906	0.00016930500296283751	0.00027945227354385404	0.0004068769093905813
Sphingobacteriales_unclassified	0.0008347245409015025	0.0	0.0	0.0	0.0	0.00014132278123233464	0.0	0.0001589319771137953	0.0	0.00199203187250996	0.00027085590465872155	0.0	0.0	0.0	0.0	0.00017618040873854828	0.0	0.0	0.0	0.00904977375565611	0.0	0.0	0.0	0.0	0.002002002002002002	0.0	0.0015527950310559005	0.0004268032437046522	0.0015101592531576056	0.00104675505931612	0.0015904572564612327	0.0022788203753351206	0.0	0.00011397743246837126	4.67180565288484e-05	0.0001711937913718329	0.00023533509363983366	0.00021903246061066257	9.430700072302035e-05	0.0001423960508828555	0.0001977131182653969	0.00010641127959563714	7.432733759476735e-05	0.00018801704687891702	0.0002379304377920055	0.000275120629814611	0.00023953052018044636	0.0002827449709324378
Planctomycetota_unclassified	0.0008347245409015025	0.0036855036855036856	0.0013959981386691485	0.0	0.0	0.0	0.0	0.0003178639542275906	0.0012414649286157666	0.0	0.0010834236186348862	0.000574052812858783	0.0	0.0	0.0012828736369467607	0.00035236081747709656	0.0	0.0	0.0	0.0022624434389140274	0.0	0.00013027618551328816	0.00046189376443418013	0.002635046113306983	0.0	0.0010214504596527069	0.0	0.0006402048655569782	0.0001372872048325096	0.0	0.0011928429423459245	0.0012064343163538875	0.0006785641582411617	0.0003799247748945709	0.0003270263957019388	0.0001711937913718329	0.0001694412674206802	0.00034071716094991907	0.00015717833453836723	0.00018986140117714068	0.0002636174910205292	0.00047885075818036713	0.0002973093503790694	0.00020890782986546336	0.0003028205571898252	0.0002327943790739016	0.00035929578027066956	0.00025516009571951705
Coxiellaceae	0.0008347245409015025	0.0	0.0	0.0	0.0001653256916124766	0.0	0.0005083884087442806	0.00047679593134138587	0.0	0.0	0.00027085590465872155	0.0008610792192881745	0.0	0.0003912363067292645	0.0	0.0	0.0	0.0	0.0	0.0	0.001034393586759762	0.0	0.0018475750577367205	0.0	0.005005005005005005	0.0	0.001358695652173913	0.0004268032437046522	0.0	0.00104675505931612	0.0005964214711729623	0.0004021447721179625	0.0007464205740652779	0.0006078796398313134	0.0002803083391730904	0.00011412919424788861	0.0003624160442053441	0.0004185953691670433	0.00037722800289208145	0.0005458515283842792	0.0007249481003064552	0.0005320563979781857	0.001263564739111045	0.00033425252778474136	0.0005407509949818308	0.000486751883518158	0.0005589045470877082	0.0005172164102422641
env.OPS_17	0.0	0.0012285012285012285	0.0	0.0	0.00022043425548330211	0.0003768607499528924	0.000762582613116421	0.00047679593134138587	0.0012414649286157666	0.00199203187250996	0.0008125677139761646	0.0002870264064293915	0.0	0.0	0.0006414368184733803	0.0005285412262156448	0.0	0.0	0.0	0.0022624434389140274	0.0	0.0	0.0013856812933025404	0.0013175230566534915	0.0	0.0010214504596527069	0.0005822981366459627	0.0	0.0006864360241625481	0.0006978367062107466	0.0013916500994035784	0.0010723860589812334	0.0002035692474723485	0.00015196990995782836	0.0002803083391730904	0.0	0.00010354744120152687	0.00010708253629854613	0.00018861400144604067	0.0005933168786785644	0.00016476093188783075	0.00010641127959563714	0.00022298201278430203	0.00010445391493273168	0.0008003114725731096	0.0008888512655548972	0.00023953052018044636	0.000289641189735668
C0119_fa	0.0	0.0	0.00046533271288971617	0.0	0.0003857599470957787	0.00014132278123233464	0.000762582613116421	0.0009535918626827718	0.0	0.0	0.0	0.001148105625717566	0.0	0.0003912363067292645	0.0012828736369467607	0.0014094432699083862	0.0	0.0	0.0012953367875647669	0.0	0.000517196793379881	0.00013027618551328816	0.00046189376443418013	0.0	0.0	0.0	0.00019409937888198756	0.0002134016218523261	0.0	0.0	0.0	0.0009383378016085792	0.0006107077424170455	0.00026594734242619964	0.001354823639336603	0.0010842273453549418	0.0011484352569623875	0.0008323233503205171	0.0012259910093992642	0.001400227833681413	0.0003954262365307938	0.0007448789571694598	0.0007432733759476735	0.0006893958385560291	0.0004109707561861913	0.0004444256327774486	0.0006387480538145237	0.0006689332239133276
Subgroup_22_fa	0.0	0.0	0.0018613308515588647	0.0	0.0003306513832249532	0.00023553796872055775	0.0005083884087442806	0.0003178639542275906	0.0006207324643078833	0.0	0.001218851570964247	0.000574052812858783	0.0	0.0003912363067292645	0.0	0.0	0.0	0.002886002886002886	0.0	0.0	0.0	0.0002605523710265763	0.0009237875288683603	0.0	0.0	0.0	0.00038819875776397513	0.0010670081092616305	0.0	0.0	0.0	0.0005361930294906167	0.0007464205740652779	0.0005698871623418564	0.0003737444522307872	0.00028532298561972154	0.0008189661258666218	0.0007641799181305332	0.0002200496683537141	0.0001661287260299981	0.0016805615052558733	0.0014365522745411015	0.0007432733759476735	0.000501378791677112	0.0010598719501643881	0.0009100143909252515	0.0004790610403608927	0.0004482542222099624
Amb-16S-1323	0.0	0.0	0.00046533271288971617	0.0	0.0014328226606414637	0.0013190126248351234	0.0002541942043721403	0.0	0.002482929857231533	0.00398406374501992	0.0010834236186348862	0.001722158438576349	0.0	0.0	0.0	0.00035236081747709656	0.0	0.0	0.0	0.0	0.0	0.0005211047420531526	0.0	0.0	0.001001001001001001	0.0	0.00038819875776397513	0.0	0.0001372872048325096	0.0	0.0	0.00013404825737265417	0.0009499898215376264	0.0006458721173207705	0.000467180565288484	0.00039945217986761013	0.000814259423993825	0.0008615276784019391	0.0004715350036151017	0.0005458515283842794	0.00029656967739809535	0.00021282255919127428	0.00044596402556860407	0.00048048800869056573	0.00032445059698909845	0.0003809362566663845	0.00027945227354385404	0.00017240547008075474
Terrimicrobiaceae	0.001669449081803005	0.0	0.0013959981386691485	0.0	0.0	0.0	0.0005083884087442806	0.0011125238397965672	0.0	0.0	0.0005417118093174431	0.000574052812858783	0.0	0.001564945226917058	0.0	0.0	0.0	0.0	0.0012953367875647669	0.0	0.0015515903801396431	0.0002605523710265763	0.0013856812933025404	0.0013175230566534915	0.001001001001001001	0.0	0.0011645962732919255	0.0008536064874093043	0.0009610104338275673	0.0	0.0011928429423459245	0.000938337801608579	0.00013571283164823234	0.00018996238744728544	0.0003737444522307872	0.00011412919424788861	0.00010825414307432354	0.00011681731232568668	0.0001257426676306938	9.493070058857034e-05	0.0003295218637756615	0.00042564511838254855	0.00037163668797383676	0.0004178156597309267	0.0003028205571898252	0.00023279437907390164	0.0001596870134536309	0.0002068865640969057
Anaerolineaceae	0.0	0.0	0.00046533271288971617	0.0	0.0007715198941915574	0.00032975315620878084	0.0	0.0	0.00186219739292365	0.0	0.0009479956663055255	0.000574052812858783	0.0	0.0	0.0006414368184733803	0.0005285412262156448	0.0	0.0	0.0	0.0	0.000517196793379881	0.0003908285565398645	0.0018475750577367205	0.002635046113306983	0.0	0.0	0.00019409937888198756	0.0	0.0012355848434925866	0.0	0.0007952286282306163	0.0005361930294906167	0.0004749949107688132	0.0007978420272785989	0.0001868722261153936	0.0006277105683633872	0.0004706701872796676	0.0006522299938184169	0.0006915846719688156	0.0008306436301499904	0.00042837842290835995	0.0005852620377760042	0.0007432733759476735	0.00048048800869056573	0.00021630039799273225	0.00027512062981461106	0.000439139286997485	0.0004965277538325737
Phycisphaeraceae	0.001669449081803005	0.0	0.00046533271288971617	0.0	0.0003306513832249532	0.00014132278123233464	0.000762582613116421	0.0006357279084551812	0.00186219739292365	0.00199203187250996	0.0013542795232936078	0.0002870264064293915	0.0	0.0	0.0	0.00035236081747709656	0.0	0.0	0.0	0.0	0.0007757951900698216	0.0002605523710265763	0.0	0.0	0.001001001001001001	0.0	0.0007763975155279503	0.0	0.00041186161449752884	0.0017445917655268667	0.0005964214711729623	0.00013404825737265417	0.0002714256632964647	0.0003799247748945709	0.0003737444522307872	0.0005135813741154988	0.0003530026404597509	0.0003309823849227786	0.0004086636697997549	0.0004746535029428515	0.0003295218637756615	0.0001596169193934557	0.0002973093503790694	0.000564051140636751	0.000562381034781104	0.0005502412596292221	0.00043913928699748503	0.0005792823794713354
Frankiales_unclassified	0.0	0.0	0.0	0.0	5.510856387082553e-05	0.0001884303749764462	0.0	0.0009535918626827717	0.0	0.0	0.0005417118093174431	0.0	0.0	0.001564945226917058	0.001924310455420141	0.0005285412262156448	0.0	0.0	0.0025906735751295338	0.0	0.0	0.0003908285565398645	0.0	0.0	0.0	0.0010214504596527069	0.0	0.0006402048655569782	0.0	0.0003489183531053733	0.00019880715705765408	0.0005361930294906167	0.00033928207912058085	0.0005318946848523993	0.0007942069609904228	0.0009130335539831087	0.000508323802262041	0.0006230256657369952	0.001131684008676244	0.0009967723561799882	0.0004613306092859261	0.00037243947858473	0.00044596402556860407	0.0006685050555694827	0.0006921612735767436	0.0005925675103699313	0.0005988263004511159	0.0008206500375843918
Fimbriimonadaceae	0.0	0.0	0.0	0.0	0.0005510856387082553	0.0008479366873940079	0.002033553634977123	0.0009535918626827718	0.0	0.0	0.0006771397616468039	0.0002870264064293915	0.0	0.000782472613458529	0.0006414368184733803	0.00017618040873854828	0.0	0.002886002886002886	0.0012953367875647669	0.0	0.0002585983966899405	0.0	0.00046189376443418013	0.0	0.0	0.0	0.00038819875776397513	0.0010670081092616305	0.0	0.0006978367062107466	0.0013916500994035786	0.0008042895442359249	0.0002714256632964647	0.0003039398199156567	9.34361130576968e-05	0.0001711937913718329	0.0003953629573149208	0.00035531932499063	0.000345792335984408	0.0004034554775014238	0.00029656967739809535	0.0006384676775738227	0.0005946187007581388	0.00033425252778474136	0.0004542308357847377	0.00040209938203673916	0.0003193740269072618	0.00035170715896473974
Chitinophagales_family	0.0	0.0	0.0	0.0	0.0006613027664499064	0.00032975315620878084	0.0005083884087442806	0.0	0.0	0.00199203187250996	0.00013542795232936077	0.0002870264064293915	0.0136986301369863	0.0	0.0006414368184733803	0.00017618040873854828	0.0	0.0	0.0	0.0	0.0002585983966899405	0.0005211047420531526	0.0	0.0	0.001001001001001001	0.0	0.00038819875776397513	0.0	0.0	0.0	0.0	0.0	6.785641582411617e-05	0.00011397743246837128	4.67180565288484e-05	0.0	9.413403745593351e-05	7.787820821712445e-05	0.0	7.119802544142775e-05	6.59043727551323e-05	0.00010641127959563714	7.432733759476735e-05	4.178156597309267e-05	0.00015141027859491262	0.00023279437907390162	0.00011976526009022317	3.448109401615094e-05
A0839	0.0025041736227045075	0.0012285012285012285	0.0013959981386691485	0.0	0.0004959770748374297	0.0021198417184850197	0.0	0.0001589319771137953	0.0006207324643078833	0.0	0.00013542795232936077	0.0	0.0	0.0003912363067292645	0.0	0.00017618040873854828	0.0	0.0	0.0012953367875647669	0.0	0.0	0.0013027618551328815	0.0	0.0	0.001001001001001001	0.0010214504596527069	0.0009704968944099379	0.0002134016218523261	0.0001372872048325096	0.0	0.0007952286282306163	0.00026809651474530834	0.00033928207912058085	0.00026594734242619964	9.34361130576968e-05	0.00011412919424788861	0.0004518433797884809	0.0003893910410856221	0.00015717833453836723	9.493070058857034e-05	0.0005931393547961906	0.00026602819898909286	0.0004459640255686041	0.000125344697919278	0.0004758608755840111	0.00040209938203673916	0.0003193740269072618	0.000255160095719517
Alcaligenaceae	0.001669449081803005	0.0	0.0	0.0	0.0007715198941915574	0.00032975315620878084	0.0002541942043721403	0.0003178639542275906	0.00186219739292365	0.0	0.00027085590465872155	0.0	0.0	0.0003912363067292645	0.0	0.00017618040873854828	0.0	0.001443001443001443	0.0	0.0	0.0015515903801396431	0.0016935904116727463	0.0	0.0	0.0	0.0	0.00019409937888198756	0.0002134016218523261	0.0037067545304777594	0.0006978367062107466	0.0	0.0004021447721179625	6.785641582411617e-05	3.799247748945709e-05	0.0003737444522307872	0.00028532298561972154	0.00018826807491186697	0.0001606238044478192	0.0008173273395995095	0.00047465350294285166	0.0001318087455102646	0.00010641127959563714	0.0002973093503790694	0.00033425252778474136	0.00023793043779200552	0.000275120629814611	0.00027945227354385404	0.00024136765811305663
Lineage_IIa_fa	0.0	0.0	0.00046533271288971617	0.0	0.00011021712774165106	0.0007537214999057848	0.0002541942043721403	0.0011125238397965672	0.0012414649286157666	0.00199203187250996	0.0005417118093174431	0.000574052812858783	0.0	0.0	0.0	0.00017618040873854828	0.0	0.0	0.0	0.0	0.000517196793379881	0.0	0.00046189376443418013	0.0013175230566534915	0.0	0.0	0.00019409937888198756	0.0006402048655569782	0.0001372872048325096	0.0013956734124214933	0.0009940357852882705	0.00026809651474530834	0.0002714256632964647	0.0009118194597469701	0.0002803083391730904	0.0005706459712394431	0.0004141897648061076	0.00044293230923489506	0.0005972776712457955	0.0007594456047085624	0.0002636174910205292	0.00010641127959563714	0.00037163668797383676	0.0003969248767443804	0.00038934071638691806	0.000423262507407094	0.00027945227354385404	0.0004551504410131927
MBNT15_fa	0.001669449081803005	0.0012285012285012285	0.00046533271288971617	0.0	5.510856387082553e-05	0.0	0.0	0.0003178639542275906	0.0	0.0	0.0005417118093174431	0.0	0.0	0.0003912363067292645	0.0006414368184733803	0.00035236081747709656	0.0	0.0	0.0012953367875647669	0.0	0.0	0.0	0.00046189376443418013	0.0	0.002002002002002002	0.0030643513789581204	0.00038819875776397513	0.0002134016218523261	0.0	0.0006978367062107466	0.00039761431411530816	0.00040214477211796245	0.0002714256632964647	0.0003419322974051138	0.000233590282644242	0.0	0.0002965222179861907	0.00036505410101777066	6.28713338153469e-05	0.00018986140117714068	0.0007579002866840213	0.0005320563979781857	0.0001486546751895347	0.0002297986128520097	0.0005191209551825575	0.0004444256327774487	0.0001596870134536309	0.0002758487521292076
Ktedonobacteraceae	0.0	0.0012285012285012285	0.0	0.0	0.0003306513832249532	0.0002826455624646693	0.0	0.0	0.0006207324643078833	0.0	0.0	0.0	0.0	0.0003912363067292645	0.0006414368184733803	0.0	0.0	0.0	0.0	0.0	0.0002585983966899405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008821334057135102	0.0009498119372364272	0.0011679514132212094	0.0009700981511070528	0.0012896363131462865	0.0012655208835282712	0.0014774763446606515	0.0014714258591228414	0.0006590437275513228	0.0005852620377760042	0.0007432733759476735	0.0009400852343945851	0.000627271154178924	0.000550241259629222	0.0010778873408120086	0.0009378857572393049
Run-SP154_fa	0.0	0.0	0.0	0.0	0.0003306513832249532	0.0005652911249293386	0.0	0.0	0.0006207324643078833	0.0	0.0	0.0	0.0136986301369863	0.0	0.0	0.00035236081747709656	0.0	0.001443001443001443	0.0	0.0	0.0	0.0013027618551328818	0.0	0.0	0.0	0.0010214504596527069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Opitutaceae	0.0008347245409015025	0.0	0.00046533271288971617	0.0	0.0009368455858040339	0.0012719050310910118	0.0015251652262328421	0.0011125238397965672	0.00186219739292365	0.0	0.0	0.0	0.0	0.0	0.0	0.0007047216349541931	0.0	0.0	0.0	0.0	0.0015515903801396431	0.00013027618551328816	0.00046189376443418013	0.0	0.001001001001001001	0.0	0.0	0.0	0.0002745744096650192	0.0	0.0	0.00013404825737265417	0.00033928207912058085	0.00045590972987348506	0.0006073347348750292	0.0001711937913718329	0.00020238818053025696	0.0002969106688277868	0.0008173273395995096	0.0006407822289728497	9.885655913269845e-05	0.0006916733173716413	0.00037163668797383676	0.0005431603576502047	0.0003677106765876449	0.00035977313129602985	0.0003193740269072618	0.0003654995965712001
Cellulomonadaceae	0.0	0.0012285012285012285	0.00046533271288971617	0.0	0.0	0.0004710759374411155	0.0	0.0	0.0	0.0	0.00040628385698808235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002002002002002002	0.0020429009193054137	0.00038819875776397513	0.0006402048655569782	0.0006864360241625481	0.0006978367062107466	0.0013916500994035786	0.001742627345844504	0.00033928207912058085	0.00022795486493674253	0.000233590282644242	0.0001711937913718329	0.00019768147865746035	0.00017035858047495972	3.143566690767345e-05	0.00021359407632428327	0.0007249481003064553	0.00026602819898909286	0.00022298201278430203	0.00018801704687891702	0.0010598719501643883	0.001248624396850927	0.0007585133139047466	0.0006620370051100981
Blfdi19_fa	0.0	0.0012285012285012285	0.0	0.0	0.0	0.0005652911249293386	0.0005083884087442806	0.0001589319771137953	0.0006207324643078833	0.0	0.0005417118093174431	0.0002870264064293915	0.0	0.0	0.0	0.00035236081747709656	0.0	0.0	0.0	0.0	0.0023273855702094647	0.0011724856696195935	0.00046189376443418013	0.0	0.0	0.0010214504596527069	0.0007763975155279503	0.0006402048655569782	0.0	0.0	0.0009940357852882705	0.0008042895442359249	0.0004749949107688132	0.00045590972987348506	0.0001401541695865452	0.0003994521798676102	0.00025886860300381706	0.00024823678869208423	0.00028292100216906104	0.00021359407632428327	0.0005601871684186245	0.0006384676775738228	0.0005946187007581388	0.0004178156597309267	0.00025956047759127874	0.0005290781342588674	0.000439139286997485	0.00046894287861965297
Sutterellaceae	0.0	0.0	0.0	0.0	0.0001653256916124766	0.00014132278123233464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003912363067292645	0.0	0.0	0.006711409395973154	0.0	0.0038860103626943004	0.0	0.0	0.0010422094841063053	0.0009237875288683603	0.0013175230566534915	0.0	0.0010214504596527069	0.0007763975155279503	0.0006402048655569782	0.0	0.0	0.0	0.0005361930294906167	0.0002035692474723485	3.799247748945709e-05	0.0	0.0001711937913718329	1.88268074911867e-05	9.734776027140555e-06	0.0	0.0	0.00023066530464296305	0.00010641127959563714	0.0	8.356313194618534e-05	4.326007959854646e-05	8.465250148141877e-05	0.0	0.00017240547008075474
Subgroup_13_fa	0.0	0.0	0.0	0.0	0.00022043425548330211	0.0	0.0010167768174885613	0.0012714558169103624	0.0012414649286157666	0.0	0.0008125677139761647	0.0008610792192881745	0.0	0.0003912363067292645	0.0012828736369467607	0.0014094432699083862	0.0	0.0	0.0	0.0	0.0007757951900698216	0.00013027618551328816	0.00046189376443418013	0.0	0.001001001001001001	0.0	0.00038819875776397513	0.0	0.0	0.0003489183531053733	0.00039761431411530816	0.0009383378016085791	0.00033928207912058085	0.0005318946848523993	0.0004204625087596356	0.0001711937913718329	0.00033888253484136075	0.0003991258171127627	0.0006601490050611423	0.000569584203531422	0.0003954262365307938	0.00031923383878691144	0.0004459640255686041	0.00027158017882510235	0.0002379304377920055	0.00016930500296283754	0.00023953052018044636	0.00022067900170336604
cvE6	0.001669449081803005	0.0	0.0018613308515588647	0.0	0.0	0.0002826455624646693	0.0	0.0006357279084551812	0.0006207324643078833	0.0	0.0008125677139761647	0.001148105625717566	0.0	0.000782472613458529	0.0	0.0005285412262156448	0.0	0.0	0.0	0.0	0.0018101887768295836	0.0002605523710265763	0.0013856812933025404	0.0013175230566534915	0.0	0.0	0.0009704968944099378	0.0	0.0	0.0006978367062107466	0.00019880715705765408	0.00026809651474530834	0.00013571283164823234	0.0003039398199156567	9.34361130576968e-05	0.00011412919424788861	0.00023533509363983366	0.00022389984862423285	0.0002200496683537141	0.00021359407632428327	0.00016476093188783075	0.00021282255919127428	7.432733759476735e-05	8.356313194618534e-05	0.0003028205571898252	0.0002539575044442563	0.00011976526009022317	0.00022067900170336612
Rubrobacteriaceae	0.0008347245409015025	0.0	0.0	0.0	0.0007715198941915574	0.0	0.0002541942043721403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005285412262156448	0.0	0.0	0.0	0.0	0.0	0.0	0.00046189376443418013	0.0	0.002002002002002002	0.0010214504596527069	0.00019409937888198756	0.0	0.0009610104338275673	0.0	0.00019880715705765408	0.0	0.00033928207912058085	0.0003039398199156567	0.0009810791871058162	0.0005706459712394431	0.0006259913490819578	0.0006863017099134091	0.0009430700072302034	0.0009255743307385606	0.0005272349820410584	0.0006384676775738228	0.0002973093503790694	0.0008774128854349461	0.0006921612735767435	0.0006560568864809955	0.0006786698071779313	0.000779272724765011
Sporichthyaceae	0.0	0.0	0.0009306654257794323	0.0	0.0004408685109666042	0.00023553796872055775	0.0	0.0001589319771137953	0.00186219739292365	0.0	0.0	0.0	0.0	0.0011737089201877935	0.0	0.00017618040873854828	0.0	0.0	0.0	0.0	0.0	0.0002605523710265763	0.0	0.0	0.003003003003003003	0.0010214504596527069	0.0	0.0	0.0012355848434925864	0.0	0.0	0.0006702412868632708	0.0002035692474723485	0.000417917252384028	0.0005606166783461808	0.00034238758274366586	0.00026828200674941044	0.00029204328081421663	0.00028292100216906104	0.0003322574520599962	9.885655913269845e-05	0.00010641127959563714	0.0002973093503790694	0.0006058327066098437	0.0007137913133760166	0.0005714043849995767	0.00039921753363407724	0.0007172067555359395
Polyangiales_unclassified	0.0008347245409015025	0.0	0.0	0.0	0.0003857599470957787	0.0008950442811381194	0.0	0.0	0.0006207324643078833	0.00199203187250996	0.00013542795232936077	0.0	0.0	0.0003912363067292645	0.0	0.0	0.0	0.0	0.0012953367875647669	0.0	0.0007757951900698216	0.0	0.0	0.0	0.0	0.0	0.00019409937888198756	0.0	0.0006864360241625481	0.00104675505931612	0.0	0.0	0.0009499898215376264	0.0007598495497891418	0.0003737444522307872	0.0003994521798676102	0.0003435892367141574	0.0003504519369770598	0.0004400993367074284	0.0003797228023542812	0.00042837842290835995	0.0006916733173716413	0.0005946187007581388	0.00027158017882510235	0.00028119051739055196	0.0005714043849995766	0.00031937402690726183	0.00031032984614535856
Caldilineaceae	0.0	0.0	0.00046533271288971617	0.0	0.0003857599470957787	0.00023553796872055775	0.0002541942043721403	0.00047679593134138587	0.0	0.0	0.00013542795232936077	0.000574052812858783	0.0	0.0	0.0	0.00035236081747709656	0.0	0.0	0.0012953367875647669	0.0	0.0	0.0	0.00046189376443418013	0.0	0.0	0.0	0.0019409937888198758	0.002347417840375587	0.0001372872048325096	0.0003489183531053733	0.0007952286282306163	0.0008042895442359249	0.0004749949107688132	0.00018996238744728544	0.0002803083391730904	0.00022825838849577722	0.000334175832968564	0.0003309823849227786	0.0006915846719688157	0.00037972280235428136	0.00029656967739809535	0.0001596169193934557	0.0002973093503790694	0.000313361744798195	0.0003028205571898252	0.000275120629814611	0.0004790610403608927	0.0006206596922907165
Chthonomonadaceae	0.0	0.0	0.0013959981386691485	0.0	0.0	0.00014132278123233464	0.0005083884087442806	0.00047679593134138587	0.0	0.0	0.0005417118093174431	0.0	0.0	0.0003912363067292645	0.0	0.0008809020436927414	0.0	0.0	0.0	0.0022624434389140274	0.0002585983966899405	0.00013027618551328816	0.0009237875288683603	0.0	0.0	0.0040858018386108275	0.0005822981366459627	0.0004268032437046522	0.0001372872048325096	0.0	0.00019880715705765408	0.00026809651474530834	0.0002714256632964647	0.000417917252384028	0.0002803083391730904	0.0001711937913718329	0.00016473456554788355	0.00021903246061066257	0.0002514853352613876	0.0001661287260299981	9.885655913269845e-05	0.00010641127959563714	0.0001486546751895347	0.00018801704687891702	2.163003979927323e-05	8.465250148141877e-05	0.00023953052018044636	0.00015171681367106416
R7C24_fa	0.0025041736227045075	0.0	0.0	0.0	0.0007715198941915574	0.0012247974373469004	0.0	0.0001589319771137953	0.0	0.0	0.00027085590465872155	0.0	0.0	0.0	0.0006414368184733803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013175230566534915	0.0	0.0020429009193054137	0.00019409937888198756	0.0	0.00041186161449752884	0.00104675505931612	0.0	0.0	0.0	0.0003039398199156567	0.0003270263957019388	0.00034238758274366586	0.00021650828614864704	0.0001995629085563814	0.0002514853352613876	4.746535029428517e-05	0.00042837842290835995	0.0005852620377760042	0.0005202913631633714	0.00033425252778474136	0.0007570513929745632	0.0004232625074070939	0.0005589045470877081	0.0005999710358810264
Longimicrobiaceae	0.0	0.0	0.00046533271288971617	0.0	0.00027554281935412766	0.0009421518748822309	0.000762582613116421	0.0006357279084551812	0.0	0.0	0.0	0.0	0.0	0.0	0.0006414368184733803	0.0015856236786469346	0.0	0.0	0.0	0.0	0.0007757951900698216	0.0	0.0009237875288683603	0.0013175230566534915	0.0	0.0	0.00038819875776397513	0.0002134016218523261	0.0	0.0013956734124214933	0.0011928429423459245	0.0014745308310991957	0.0	0.00015196990995782836	0.0001868722261153936	0.00028532298561972154	8.472063371034017e-05	0.00012168470033925696	0.0004086636697997549	0.00021359407632428327	9.885655913269845e-05	5.320563979781857e-05	0.0002973093503790694	0.000313361744798195	0.00012978023879563937	0.00025395750444425624	0.00023953052018044636	0.00022757522050659626
